text@emb1984f	@emb1984f	180.387	181.825	как не есть //
text@emb1984f	@emb1984f	182.243	186.018	 привычка не есть / например у нас есть такая тема / #смеётся# //
text@emb1984f	@emb1984f	194.106	195.681	да / это / точно //
text@emb1984f	@emb1984f	199.349	201.124	я не думаю //
text@emb1984f	@emb1984f	234.074	235.699	я в лагере / да //
text@emb1984f	@emb1984f	264.305	266.049	когда те вручали? //
text@emb1984f	@emb1984f	284.462	289.743	а ты что-то говорил про бабушку? // про то что ей // ммм волнительно //
text@emb1984f	@emb1984f	308.18	309.199	пойду! //
text@emb1984f	@emb1984f	335.262	338.287	джазовый вокалист? / #смеётся# //
text@emb1984f	@emb1984f	340.168	343.324	журчащий свой вокал покажешь // #смеётся# //
text@emb1984f	@emb1984f	344.824	348.105	#смеётся# / а ты умеешь делать йодль? //
text@emb1984f	@emb1984f	350.168	353.068	а покажи // а ты не трепись / ты покажи! //
text@emb1984f	@emb1984f	359.666	363.466	#смеётся# /
text@emb1984f	@emb1984f	363.476	364.101	ясно //
text@emb1984f	@emb1984f	386.754	388.573	дорогого стоит //
text@a1990m	@a1990m	0.0	3.675	ну узнают чаще на улице сегодня / чем там / пять лет назад? //
text@a1990m	@a1990m	12.392	14.461	ну у нас стеснительный народ / они //
text@a1990m	@a1990m	18.634	21.09	у нас иногда узнают но не подходят //
text@a1990m	@a1990m	23.963	27.744	бывает что узнают но не подходят / потому что ну стесняются / невежливо / некрасиво
text@a1990m	@a1990m	66.183	67.971	сделать сэлфи // нет?
text@a1990m	@a1990m	83.456	86.137	когда вы выпускали первые альбомы / у вас / были? //
text@a1990m	@a1990m	86.143	89.217	ну первые / не знаю / один два три альбома /
text@a1990m	@a1990m	89.217	94.71	у вас были мысли // что // почему / такую крутую музыку не слушают миллионы? //
text@a1990m	@a1990m	136.909	138.715	вы не отсылали это? //
text@a1990m	@a1990m	157.622	159.784	ну это же нужно учиться / отгонять эти мысли? //
text@a1990m	@a1990m	187.583	191.22	знакомство с Сашей Гудковым / помогло вам расширить аудиторию? //
text@a1990m	@a1990m	201.133	203.271	ну он появился у вас в клипе / да? //
text@a1990m	@a1990m	203.858	207.52	он / я помню такси эт... / делал клип // плюс //
text@a1990m	@a1990m	213.347	216.828	то есть у него довольно большая аудитория / я имел в виду в этом смысле / что //
text@a1990m	@a1990m	221.935	222.653	откуда? //
text@a1990m	@a1990m	224.341	226.803	как вы познакомились? // в лагере? / или // 
text@a1990m	@a1990m	226.803	227.021	да //
text@a1990m	@a1990m	256.612	258.462	а в лагере он не работал? //
text@a1990m	@a1990m	274.946	278.684	что касается выступления в Урганте // бабушка осталась довольна? //
text@a1990m	@a1990m	280.058	280.652	нда //
text@a1990m	@a1990m	362.94	364.447	не на корточках он? / нет? //
text@a1990m	@a1990m	368.234	369.415	давно не сидят да //
text@a1990m	@a1990m	376.143	377.712	всё-таки / внук / в телевизоре //
words@kgi1984m	@kgi1984m	3.7	3.907	ну
words@kgi1984m	@kgi1984m	3.907	4.114	вчера
words@kgi1984m	@kgi1984m	4.114	4.321	я
words@kgi1984m	@kgi1984m	4.321	4.528	гулял
words@kgi1984m	@kgi1984m	4.528	4.735	по
words@kgi1984m	@kgi1984m	4.735	4.942	Риге
words@kgi1984m	@kgi1984m	4.942	5.149	/
words@kgi1984m	@kgi1984m	5.149	5.356	никто
words@kgi1984m	@kgi1984m	5.356	5.563	не
words@kgi1984m	@kgi1984m	5.563	5.77	подошел
words@kgi1984m	@kgi1984m	5.77	5.977	ни
words@kgi1984m	@kgi1984m	5.977	6.184	разу
words@kgi1984m	@kgi1984m	6.184	6.391	/
words@kgi1984m	@kgi1984m	6.391	6.6	/
words@kgi1984m	@kgi1984m	8.96	9.216	честно
words@kgi1984m	@kgi1984m	9.216	9.472	говоря
words@kgi1984m	@kgi1984m	9.472	9.728	я
words@kgi1984m	@kgi1984m	9.728	9.984	даже
words@kgi1984m	@kgi1984m	9.984	10.24	/
words@kgi1984m	@kgi1984m	10.24	10.496	д...
words@kgi1984m	@kgi1984m	10.496	10.752	ну
words@kgi1984m	@kgi1984m	10.752	11.008	это
words@kgi1984m	@kgi1984m	11.008	11.264	плохой
words@kgi1984m	@kgi1984m	11.264	11.52	день
words@kgi1984m	@kgi1984m	11.52	11.776	был
words@kgi1984m	@kgi1984m	11.776	12.032	/
words@kgi1984m	@kgi1984m	12.032	12.29	/
words@kgi1984m	@kgi1984m	14.185	14.411	нет
words@kgi1984m	@kgi1984m	14.411	14.637	я
words@kgi1984m	@kgi1984m	14.637	14.863	не
words@kgi1984m	@kgi1984m	14.863	15.089	без
words@kgi1984m	@kgi1984m	15.089	15.315	очков
words@kgi1984m	@kgi1984m	15.315	15.541	шёл
words@kgi1984m	@kgi1984m	15.541	15.767	/
words@kgi1984m	@kgi1984m	15.767	15.993	я
words@kgi1984m	@kgi1984m	15.993	16.219	голый
words@kgi1984m	@kgi1984m	16.219	16.445	и
words@kgi1984m	@kgi1984m	16.445	16.671	/
words@kgi1984m	@kgi1984m	16.671	16.897	/
words@kgi1984m	@kgi1984m	16.897	17.123	никто
words@kgi1984m	@kgi1984m	17.123	17.349	не
words@kgi1984m	@kgi1984m	17.349	17.575	подошёл
words@kgi1984m	@kgi1984m	17.575	17.801	/
words@kgi1984m	@kgi1984m	17.801	18.027	сфотографироваться
words@kgi1984m	@kgi1984m	18.027	18.253	/
words@kgi1984m	@kgi1984m	18.253	18.495	/
words@kgi1984m	@kgi1984m	19.16	19.395	как
words@kgi1984m	@kgi1984m	19.395	19.63	мог
words@kgi1984m	@kgi1984m	19.63	19.865	хотел
words@kgi1984m	@kgi1984m	19.865	20.1	/
words@kgi1984m	@kgi1984m	20.1	20.335	как
words@kgi1984m	@kgi1984m	20.335	20.57	мог
words@kgi1984m	@kgi1984m	20.57	20.805	привлекал
words@kgi1984m	@kgi1984m	20.805	21.04	/
words@kgi1984m	@kgi1984m	21.04	21.275	к
words@kgi1984m	@kgi1984m	21.275	21.51	себе
words@kgi1984m	@kgi1984m	21.51	21.745	внимание
words@kgi1984m	@kgi1984m	21.745	21.98	/
words@kgi1984m	@kgi1984m	21.98	22.22	/
words@kgi1984m	@kgi1984m	22.53	22.728	бывает
words@kgi1984m	@kgi1984m	22.728	22.926	ли
words@kgi1984m	@kgi1984m	22.926	23.124	что
words@kgi1984m	@kgi1984m	23.124	23.322	узнают
words@kgi1984m	@kgi1984m	23.322	23.52	?
words@kgi1984m	@kgi1984m	23.52	23.718	/
words@kgi1984m	@kgi1984m	23.718	23.92	/
words@kgi1984m	@kgi1984m	27.595	27.827	да
words@kgi1984m	@kgi1984m	27.827	28.059	или
words@kgi1984m	@kgi1984m	28.059	28.291	издалека
words@kgi1984m	@kgi1984m	28.291	28.523	чё-то
words@kgi1984m	@kgi1984m	28.523	28.755	орут
words@kgi1984m	@kgi1984m	28.755	28.987	/
words@kgi1984m	@kgi1984m	28.987	29.219	/
words@kgi1984m	@kgi1984m	29.219	29.451	пошёл
words@kgi1984m	@kgi1984m	29.451	29.683	ты
words@kgi1984m	@kgi1984m	29.683	29.915	!
words@kgi1984m	@kgi1984m	29.915	30.147	/
words@kgi1984m	@kgi1984m	30.147	30.385	/
words@kgi1984m	@kgi1984m	31.05	31.372	Иванов
words@kgi1984m	@kgi1984m	31.372	31.694	!
words@kgi1984m	@kgi1984m	31.694	32.016	/
words@kgi1984m	@kgi1984m	32.016	32.34	/
words@kgi1984m	@kgi1984m	34.735	35.101	интересен
words@kgi1984m	@kgi1984m	35.101	35.467	/
words@kgi1984m	@kgi1984m	35.467	35.835	/
words@kgi1984m	@kgi1984m	52.985	53.235	я
words@kgi1984m	@kgi1984m	53.235	53.485	иногда
words@kgi1984m	@kgi1984m	53.485	53.735	подхожу
words@kgi1984m	@kgi1984m	53.735	53.985	/
words@kgi1984m	@kgi1984m	53.985	54.235	/
words@kgi1984m	@kgi1984m	54.235	54.485	да
words@kgi1984m	@kgi1984m	54.485	54.735	/
words@kgi1984m	@kgi1984m	54.735	54.985	к...
words@kgi1984m	@kgi1984m	54.985	55.235	/
words@kgi1984m	@kgi1984m	55.235	55.485	к...
words@kgi1984m	@kgi1984m	55.485	55.745	/
words@kgi1984m	@kgi1984m	55.805	56.034	к
words@kgi1984m	@kgi1984m	56.034	56.263	Шеляг...
words@kgi1984m	@kgi1984m	56.263	56.492	/
